Longitude, Latitude [Deg], Br[G]
         0  0.0000000000E+00  2  0  1
     360     180
  2.8750000000E+02 -1.3860347017E+01 -1.7609326601E-01
  2.8850000000E+02 -1.3860347017E+01  1.5329086399E-01
  2.8950000000E+02 -1.3860347017E+01  1.0891737440E+00
  2.9050000000E+02 -1.3860347017E+01  1.2786043440E+00
  2.9150000000E+02 -1.3860347017E+01  4.1763404399E-01
  2.9250000000E+02 -1.3860347017E+01 -8.8648632601E-01
  2.9350000000E+02 -1.3860347017E+01 -2.9374914560E+00
  2.9450000000E+02 -1.3860347017E+01  4.5366909399E-01
  2.9550000000E+02 -1.3860347017E+01  1.8178233440E+00
  2.9650000000E+02 -1.3860347017E+01  8.0190369399E-01
  2.9750000000E+02 -1.3860347017E+01 -6.8094459601E-01
  2.9850000000E+02 -1.3860347017E+01 -1.0986789560E+00
  2.9950000000E+02 -1.3860347017E+01  1.5557100440E+00
  3.0050000000E+02 -1.3860347017E+01  2.7271817440E+00
  3.0150000000E+02 -1.3860347017E+01  4.6714003989E-02
  3.0250000000E+02 -1.3860347017E+01 -3.7848621601E-01
  3.0350000000E+02 -1.3860347017E+01  7.6733164399E-01
  3.0450000000E+02 -1.3860347017E+01  1.3361868440E+00
  3.0550000000E+02 -1.3860347017E+01  1.2731059440E+00
  3.0650000000E+02 -1.3860347017E+01  1.6104416440E+00
  3.0750000000E+02 -1.3860347017E+01  5.2006050440E+00
  3.0850000000E+02 -1.3860347017E+01  5.4500455440E+00
  3.0950000000E+02 -1.3860347017E+01  4.6685520440E+00
  3.1050000000E+02 -1.3860347017E+01  7.1851945440E+00
  3.1150000000E+02 -1.3860347017E+01  8.8959645440E+00
  3.1250000000E+02 -1.3860347017E+01  2.9525865440E+00
  3.1350000000E+02 -1.3860347017E+01  3.4560001440E+00
  3.1450000000E+02 -1.3860347017E+01 -1.1748581560E+00
  3.1550000000E+02 -1.3860347017E+01 -6.2323114560E+00
  3.1650000000E+02 -1.3860347017E+01 -3.1795441560E+00
  3.1750000000E+02 -1.3860347017E+01 -2.1243452560E+00
  3.1850000000E+02 -1.3860347017E+01 -9.0856090601E-01
  3.1950000000E+02 -1.3860347017E+01 -3.0662724560E+00
  3.2050000000E+02 -1.3860347017E+01 -4.1863559560E+00
  3.2150000000E+02 -1.3860347017E+01 -1.3316612560E+00
  3.2250000000E+02 -1.3860347017E+01  2.1885037399E-01
  3.2350000000E+02 -1.3860347017E+01  1.3627150440E+00
  3.2450000000E+02 -1.3860347017E+01  1.5701536440E+00
  3.2550000000E+02 -1.3860347017E+01  2.8055001440E+00
  3.2650000000E+02 -1.3860347017E+01  5.6009455440E+00
  3.2750000000E+02 -1.3860347017E+01  4.1039300440E+00
  3.2850000000E+02 -1.3860347017E+01  4.8191205440E+00
  3.2950000000E+02 -1.3860347017E+01  5.0121295440E+00
  3.3050000000E+02 -1.3860347017E+01  8.2167125440E+00
  3.3150000000E+02 -1.3860347017E+01  7.8210178440E+00
  3.3250000000E+02 -1.3860347017E+01  9.1899875440E+00
  3.3350000000E+02 -1.3860347017E+01  6.8344755440E+00
  3.3450000000E+02 -1.3860347017E+01  1.7706121544E+01
  3.3550000000E+02 -1.3860347017E+01  2.0671099544E+01
  3.3650000000E+02 -1.3860347017E+01  1.7377872544E+01
  3.3750000000E+02 -1.3860347017E+01  1.0092038544E+01
  3.3850000000E+02 -1.3860347017E+01  3.3900825440E+00
  3.3950000000E+02 -1.3860347017E+01 -7.8160175601E-01
  3.4050000000E+02 -1.3860347017E+01 -1.2111889560E+00
  3.4150000000E+02 -1.3860347017E+01  4.9299841440E+00
  3.4250000000E+02 -1.3860347017E+01  9.1382605440E+00
  3.4350000000E+02 -1.3860347017E+01  6.3372985440E+00
  3.4450000000E+02 -1.3860347017E+01  5.8013421440E+00
  3.4550000000E+02 -1.3860347017E+01 -9.3313249560E+00
  3.4650000000E+02 -1.3860347017E+01 -9.4500804560E+00
  3.4750000000E+02 -1.3860347017E+01 -2.9424134560E+00
  3.4850000000E+02 -1.3860347017E+01 -2.4668461560E+00
  3.4950000000E+02 -1.3860347017E+01 -5.1354574560E+00
  3.5050000000E+02 -1.3860347017E+01 -7.4102868560E+00
  3.5150000000E+02 -1.3860347017E+01 -3.3772632560E+00
  3.5250000000E+02 -1.3860347017E+01 -4.3548224560E+00
  3.5350000000E+02 -1.3860347017E+01 -4.4295891560E+00
  3.5450000000E+02 -1.3860347017E+01 -2.1707607560E+00
  3.5550000000E+02 -1.3860347017E+01 -2.2671107560E+00
  3.5650000000E+02 -1.3860347017E+01 -6.6191929560E+00
  3.5750000000E+02 -1.3860347017E+01 -5.6234744560E+00
  3.5850000000E+02 -1.3860347017E+01 -7.0089965601E-01
  3.5950000000E+02 -1.3860347017E+01 -1.4517700560E+00
  5.0000000000E-01 -1.3203716946E+01 -4.1034484560E+00
  1.5000000000E+00 -1.3203716946E+01 -1.8888502560E+00
  2.5000000000E+00 -1.3203716946E+01 -2.0198511560E+00
  3.5000000000E+00 -1.3203716946E+01 -8.4752240601E-01
  4.5000000000E+00 -1.3203716946E+01 -6.1288435601E-01
  5.5000000000E+00 -1.3203716946E+01 -6.0208775601E-01
  6.5000000000E+00 -1.3203716946E+01  1.8767706399E-01
  7.5000000000E+00 -1.3203716946E+01 -1.4618203560E+00
  8.5000000000E+00 -1.3203716946E+01 -2.0210691560E+00
  9.5000000000E+00 -1.3203716946E+01 -4.5054191560E+00
  1.0500000000E+01 -1.3203716946E+01 -3.8692411560E+00
  1.1500000000E+01 -1.3203716946E+01 -1.5279343560E+00
  1.2500000000E+01 -1.3203716946E+01 -2.4923357601E-01
  1.3500000000E+01 -1.3203716946E+01  3.8145300399E-01
  1.4500000000E+01 -1.3203716946E+01  1.2276414440E+00
  1.5500000000E+01 -1.3203716946E+01  1.0986000440E+00
  1.6500000000E+01 -1.3203716946E+01  2.7850325440E+00
  1.7500000000E+01 -1.3203716946E+01 -1.9232662601E-01
  1.8500000000E+01 -1.3203716946E+01  1.6568849399E-01
  1.9500000000E+01 -1.3203716946E+01  1.3560049440E+00
  2.0500000000E+01 -1.3203716946E+01  2.0902172440E+00
  2.1500000000E+01 -1.3203716946E+01 -3.5797283601E-01
  2.2500000000E+01 -1.3203716946E+01 -1.3557698560E+00
  2.3500000000E+01 -1.3203716946E+01 -2.7626337560E+00
  2.4500000000E+01 -1.3203716946E+01 -7.2134785601E-01
  2.5500000000E+01 -1.3203716946E+01 -2.8308536560E+00
  2.6500000000E+01 -1.3203716946E+01 -5.4739943601E-01
  2.7500000000E+01 -1.3203716946E+01  8.9154258399E-01
  2.8500000000E+01 -1.3203716946E+01 -5.5756135601E-01
  2.9500000000E+01 -1.3203716946E+01 -5.9593465601E-01
  3.0500000000E+01 -1.3203716946E+01  1.1105218440E+00
  3.1500000000E+01 -1.3203716946E+01  1.9132761399E-01
  3.2500000000E+01 -1.3203716946E+01  3.9274524399E-01
  3.3500000000E+01 -1.3203716946E+01 -6.0899305601E-01
  3.4500000000E+01 -1.3203716946E+01 -6.3213381601E-01
  3.5500000000E+01 -1.3203716946E+01 -4.9141448601E-01
  3.6500000000E+01 -1.3203716946E+01 -4.6947175011E-02
  3.7500000000E+01 -1.3203716946E+01 -2.9493297560E+00
  3.8500000000E+01 -1.3203716946E+01 -1.0655478560E+00
  3.9500000000E+01 -1.3203716946E+01  4.3606257399E-01
  4.0500000000E+01 -1.3203716946E+01 -2.4198392560E+00
  4.1500000000E+01 -1.3203716946E+01 -3.2609187560E+00
  4.2500000000E+01 -1.3203716946E+01 -4.2849085601E-01
  4.3500000000E+01 -1.3203716946E+01 -4.6636241601E-01
  4.4500000000E+01 -1.3203716946E+01 -1.5707747560E+00
  4.5500000000E+01 -1.3203716946E+01 -8.4295565601E-01
  4.6500000000E+01 -1.3203716946E+01  2.5600746399E-01
  4.7500000000E+01 -1.3203716946E+01  1.1893038440E+00
  4.8500000000E+01 -1.3203716946E+01  9.3687174399E-01
  4.9500000000E+01 -1.3203716946E+01  1.1423485440E+00
  5.0500000000E+01 -1.3203716946E+01  3.9584967399E-01
  5.1500000000E+01 -1.3203716946E+01  6.3815489399E-01
  5.2500000000E+01 -1.3203716946E+01 -8.6078801601E-01
  5.3500000000E+01 -1.3203716946E+01 -6.5149655601E-01
  5.4500000000E+01 -1.3203716946E+01  2.5747021399E-01
  5.5500000000E+01 -1.3203716946E+01 -8.3987000601E-01
  5.6500000000E+01 -1.3203716946E+01  5.6471034399E-01
  5.7500000000E+01 -1.3203716946E+01 -2.3806649560E+00
  5.8500000000E+01 -1.3203716946E+01 -6.9664278601E-01
  5.9500000000E+01 -1.3203716946E+01 -6.2324652601E-01
  6.0500000000E+01 -1.3203716946E+01 -1.1696143560E+00
  6.1500000000E+01 -1.3203716946E+01 -1.2635445560E+00
  6.2500000000E+01 -1.3203716946E+01  4.2111158399E-01
  6.3500000000E+01 -1.3203716946E+01  7.3392014399E-01
  6.4500000000E+01 -1.3203716946E+01 -8.2585302601E-01
  6.5500000000E+01 -1.3203716946E+01 -5.2368930601E-01
  6.6500000000E+01 -1.3203716946E+01  4.3585768399E-01
  6.7500000000E+01 -1.3203716946E+01  2.0679791440E+00
  6.8500000000E+01 -1.3203716946E+01  3.2802027399E-01
  6.9500000000E+01 -1.3203716946E+01  1.1264191399E-01
  7.0500000000E+01 -1.3203716946E+01 -1.6292000001E-01
  7.1500000000E+01 -1.3203716946E+01  5.7998381440E+00
  7.2500000000E+01 -1.3203716946E+01  8.9052875440E+00
  7.3500000000E+01 -1.3203716946E+01  2.8196040440E+00
  7.4500000000E+01 -1.3203716946E+01  2.8072393440E+00
  7.5500000000E+01 -1.3203716946E+01  1.7493470440E+00
  7.6500000000E+01 -1.3203716946E+01  2.1991470440E+00
  7.7500000000E+01 -1.3203716946E+01  2.4287389440E+00
  7.8500000000E+01 -1.3203716946E+01  5.9729615440E+00
  7.9500000000E+01 -1.3203716946E+01  3.9527315440E+00
  8.0500000000E+01 -1.3203716946E+01  3.3733669440E+00
  8.1500000000E+01 -1.3203716946E+01 -1.9626192601E-01
  8.2500000000E+01 -1.3203716946E+01  7.6124964399E-01
  8.3500000000E+01 -1.3203716946E+01  3.8004559399E-01
  8.4500000000E+01 -1.3203716946E+01  1.1195321399E-01
  8.5500000000E+01 -1.3203716946E+01 -1.0049429260E+00
  8.6500000000E+01 -1.3203716946E+01 -2.0241016560E+00
  8.7500000000E+01 -1.3203716946E+01 -1.1948358560E+00
  8.8500000000E+01 -1.3203716946E+01 -1.2349366560E+00
  8.9500000000E+01 -1.3203716946E+01 -3.1206571560E+00
  9.0500000000E+01 -1.3203716946E+01 -1.5867619560E+00
  9.1500000000E+01 -1.3203716946E+01  8.0333553989E-02
  9.2500000000E+01 -1.3203716946E+01 -1.0889682601E-01
  9.3500000000E+01 -1.3203716946E+01  3.8425379399E-01
  9.4500000000E+01 -1.3203716946E+01 -4.4864320601E-01
  9.5500000000E+01 -1.3203716946E+01 -6.8778505601E-01
  9.6500000000E+01 -1.3203716946E+01  6.8446048399E-01
  9.7500000000E+01 -1.3203716946E+01 -1.5805001601E-01
  9.8500000000E+01 -1.3203716946E+01 -7.2398735601E-01
  9.9500000000E+01 -1.3203716946E+01 -6.6892085601E-01
  1.0050000000E+02 -1.3203716946E+01 -1.5704514560E+00
  1.0150000000E+02 -1.3203716946E+01 -2.9548019560E+00
  1.0250000000E+02 -1.3203716946E+01  1.1437804399E-01
  1.0350000000E+02 -1.3203716946E+01 -1.1330157601E-01
  1.0450000000E+02 -1.3203716946E+01 -1.4821571560E+00
  1.0550000000E+02 -1.3203716946E+01 -4.3825210560E+00
  1.0650000000E+02 -1.3203716946E+01 -5.7316020560E+00
  1.0750000000E+02 -1.3203716946E+01 -9.5066359601E-01
  1.0850000000E+02 -1.3203716946E+01 -2.6735411601E-01
  1.0950000000E+02 -1.3203716946E+01 -1.9687944560E+00
  1.1050000000E+02 -1.3203716946E+01 -1.0754740560E+00
  1.1150000000E+02 -1.3203716946E+01 -8.9066695601E-01
  1.1250000000E+02 -1.3203716946E+01 -3.4209993601E-01
  1.1350000000E+02 -1.3203716946E+01 -1.3891822560E+00
  1.1450000000E+02 -1.3203716946E+01 -8.0049485601E-01
  1.1550000000E+02 -1.3203716946E+01  3.6091652399E-01
  1.1650000000E+02 -1.3203716946E+01  1.2798554399E-01
  1.1750000000E+02 -1.3203716946E+01 -1.8164833601E-01
  1.1850000000E+02 -1.3203716946E+01  1.5607992440E+00
  1.1950000000E+02 -1.3203716946E+01  4.0591111399E-01
  1.2050000000E+02 -1.3203716946E+01  7.3040464399E-01
  1.2150000000E+02 -1.3203716946E+01 -2.8345166601E-01
  1.2250000000E+02 -1.3203716946E+01 -3.2995635601E-01
  1.2350000000E+02 -1.3203716946E+01  6.8510487399E-01
  1.2450000000E+02 -1.3203716946E+01 -2.2525631601E-01
  1.2550000000E+02 -1.3203716946E+01  1.1333475399E-01
  1.2650000000E+02 -1.3203716946E+01  6.0796754399E-01
  1.2750000000E+02 -1.3203716946E+01 -5.0571301601E-01
  1.2850000000E+02 -1.3203716946E+01 -1.1145965560E+00
  1.2950000000E+02 -1.3203716946E+01 -6.7414625601E-01
  1.3050000000E+02 -1.3203716946E+01 -4.0384781601E-01
  1.3150000000E+02 -1.3203716946E+01 -5.5405395601E-01
  1.3250000000E+02 -1.3203716946E+01 -4.6988095601E-01
  1.3350000000E+02 -1.3203716946E+01  1.6857683989E-02
  1.3450000000E+02 -1.3203716946E+01  2.7883797399E-01
  1.3550000000E+02 -1.3203716946E+01  1.3825834440E+00
  1.3650000000E+02 -1.3203716946E+01  4.8068314399E-01
  1.3750000000E+02 -1.3203716946E+01 -3.3165965601E-01
  1.3850000000E+02 -1.3203716946E+01 -1.0021347560E+00
  1.3950000000E+02 -1.3203716946E+01 -9.9185189601E-01
  1.4050000000E+02 -1.3203716946E+01 -1.1758747560E+00
  1.4150000000E+02 -1.3203716946E+01  1.0086015440E+00
  1.4250000000E+02 -1.3203716946E+01  7.5979009399E-01
  1.4350000000E+02 -1.3203716946E+01  8.2534667399E-01
  1.4450000000E+02 -1.3203716946E+01  1.5920747440E+00
  1.4550000000E+02 -1.3203716946E+01  1.3370403440E+00
  1.4650000000E+02 -1.3203716946E+01  2.4606510399E-01
  1.4750000000E+02 -1.3203716946E+01  1.7392618399E-01
  1.4850000000E+02 -1.3203716946E+01  3.1790213989E-02
  1.4950000000E+02 -1.3203716946E+01 -4.1221723601E-01
  1.5050000000E+02 -1.3203716946E+01  6.7660184399E-01
  1.5150000000E+02 -1.3203716946E+01  1.3244980440E+00
  1.5250000000E+02 -1.3203716946E+01  1.2158755440E+00
  1.5350000000E+02 -1.3203716946E+01  3.5032367399E-01
  1.5450000000E+02 -1.3203716946E+01 -1.9222575560E+00
  1.5550000000E+02 -1.3203716946E+01  6.7373114399E-01
  1.5650000000E+02 -1.3203716946E+01  1.1231213440E+00
  1.5750000000E+02 -1.3203716946E+01 -4.2192411601E-01
  1.5850000000E+02 -1.3203716946E+01  3.3164280399E-01
  1.5950000000E+02 -1.3203716946E+01  5.2495563989E-02
  1.6050000000E+02 -1.3203716946E+01 -8.6315725601E-01
  1.6150000000E+02 -1.3203716946E+01  9.8392284399E-01
  1.6250000000E+02 -1.3203716946E+01  4.0337992440E+00
  1.6350000000E+02 -1.3203716946E+01  4.2069569440E+00
  1.6450000000E+02 -1.3203716946E+01  3.0566330440E+00
  1.6550000000E+02 -1.3203716946E+01  1.7185045440E+00
  1.6650000000E+02 -1.3203716946E+01  2.2838216440E+00
  1.6750000000E+02 -1.3203716946E+01  1.5929071440E+00
  1.6850000000E+02 -1.3203716946E+01  3.3839333440E+00
  1.6950000000E+02 -1.3203716946E+01  3.7334309440E+00
  1.7050000000E+02 -1.3203716946E+01  7.1065364399E-01
  1.7150000000E+02 -1.3203716946E+01  5.6605979399E-01
  1.7250000000E+02 -1.3203716946E+01 -5.6568995601E-01
  1.7350000000E+02 -1.3203716946E+01 -1.5784196001E-01
  1.7450000000E+02 -1.3203716946E+01 -1.6880005560E+00
  1.7550000000E+02 -1.3203716946E+01 -2.4035504560E+00
  1.7650000000E+02 -1.3203716946E+01 -7.1161028601E-01
  1.7750000000E+02 -1.3203716946E+01 -8.2953271601E-01
  1.7850000000E+02 -1.3203716946E+01 -6.7542455601E-01
  1.7950000000E+02 -1.3203716946E+01 -2.1994344560E+00
  1.8050000000E+02 -1.3203716946E+01 -7.1248081601E-01
  1.8150000000E+02 -1.3203716946E+01 -1.5251342601E-01
  1.8250000000E+02 -1.3203716946E+01 -9.0929615601E-01
  1.8350000000E+02 -1.3203716946E+01  5.7138273989E-02
  1.8450000000E+02 -1.3203716946E+01  2.2138488399E-01
  1.8550000000E+02 -1.3203716946E+01 -1.7556110601E-01
  1.8650000000E+02 -1.3203716946E+01 -8.0419805601E-01
  1.8750000000E+02 -1.3203716946E+01  1.6743866399E-01
  1.8850000000E+02 -1.3203716946E+01 -5.0709927601E-01
  1.8950000000E+02 -1.3203716946E+01 -1.2599892560E+00
  1.9050000000E+02 -1.3203716946E+01  6.2041524399E-01
  1.9150000000E+02 -1.3203716946E+01  1.3161058440E+00
  1.9250000000E+02 -1.3203716946E+01  1.3354736440E+00
  1.9350000000E+02 -1.3203716946E+01 -1.7422512601E-01
  1.9450000000E+02 -1.3203716946E+01 -2.5674730560E+00
  1.9550000000E+02 -1.3203716946E+01 -1.8595632560E+00
  1.9650000000E+02 -1.3203716946E+01  1.5545825440E+00
  1.9750000000E+02 -1.3203716946E+01  5.7204338399E-01
  1.9850000000E+02 -1.3203716946E+01 -1.5710350560E+00
  1.9950000000E+02 -1.3203716946E+01 -7.3227545601E-01
  2.0050000000E+02 -1.3203716946E+01  2.4587425440E+00
  2.0150000000E+02 -1.3203716946E+01  1.3917684440E+00
  2.0250000000E+02 -1.3203716946E+01 -9.0775749011E-02
  2.0350000000E+02 -1.3203716946E+01  6.4800128399E-01
  2.0450000000E+02 -1.3203716946E+01 -3.2524055601E-01
  2.0550000000E+02 -1.3203716946E+01  1.1482791440E+00
  2.0650000000E+02 -1.3203716946E+01  5.1401630440E+00
  2.0750000000E+02 -1.3203716946E+01  5.0906285440E+00
  2.0850000000E+02 -1.3203716946E+01  4.0692239440E+00
  2.0950000000E+02 -1.3203716946E+01  2.5278752440E+00
  2.1050000000E+02 -1.3203716946E+01  6.3004925440E+00
  2.1150000000E+02 -1.3203716946E+01  7.8889590440E+00
  2.1250000000E+02 -1.3203716946E+01  1.4035787544E+01
  2.1350000000E+02 -1.3203716946E+01  1.0515530544E+01
  2.1450000000E+02 -1.3203716946E+01  7.0219655440E+00
  2.1550000000E+02 -1.3203716946E+01  2.0242425440E+00
  2.1650000000E+02 -1.3203716946E+01 -2.9516152011E-02
  2.1750000000E+02 -1.3203716946E+01  2.0506874399E-01
  2.1850000000E+02 -1.3203716946E+01  2.0074010440E+00
  2.1950000000E+02 -1.3203716946E+01  1.1871908989E-02
  2.2050000000E+02 -1.3203716946E+01 -3.0866531560E+00
  2.2150000000E+02 -1.3203716946E+01 -9.6828139011E-02
  2.2250000000E+02 -1.3203716946E+01 -3.8671520601E-01
  2.2350000000E+02 -1.3203716946E+01 -4.8290857601E-01
  2.2450000000E+02 -1.3203716946E+01 -2.3816598560E+00
  2.2550000000E+02 -1.3203716946E+01 -1.9504894560E+00
  2.2650000000E+02 -1.3203716946E+01 -1.8977337560E+00
  2.2750000000E+02 -1.3203716946E+01 -1.2820692560E+00
  2.2850000000E+02 -1.3203716946E+01 -3.9997924560E+00
  2.2950000000E+02 -1.3203716946E+01 -1.0594554456E+01
  2.3050000000E+02 -1.3203716946E+01 -5.7678675601E-01
  2.3150000000E+02 -1.3203716946E+01 -1.6590996560E+00
  2.3250000000E+02 -1.3203716946E+01 -8.8646195601E-01
  2.3350000000E+02 -1.3203716946E+01 -2.7560788601E-01
  2.3450000000E+02 -1.3203716946E+01 -7.3897740601E-01
  2.3550000000E+02 -1.3203716946E+01  9.8519154399E-01
  2.3650000000E+02 -1.3203716946E+01 -3.6956897601E-01
  2.3750000000E+02 -1.3203716946E+01  7.4376974399E-01
  2.3850000000E+02 -1.3203716946E+01 -3.0096247601E-01
  2.3950000000E+02 -1.3203716946E+01 -6.1597028601E-01
  2.4050000000E+02 -1.3203716946E+01  6.7349329399E-01
  2.4150000000E+02 -1.3203716946E+01  9.3709668399E-01
  2.4250000000E+02 -1.3203716946E+01  1.7244153440E+00
  2.4350000000E+02 -1.3203716946E+01  9.6689104399E-01
  2.4450000000E+02 -1.3203716946E+01 -2.3432226601E-01
  2.4550000000E+02 -1.3203716946E+01 -3.4376076560E+00
  2.4650000000E+02 -1.3203716946E+01 -8.8463690601E-01
  2.4750000000E+02 -1.3203716946E+01  7.0280769399E-01
  2.4850000000E+02 -1.3203716946E+01  2.3580096440E+00
  2.4950000000E+02 -1.3203716946E+01 -3.6013185601E-01
  2.5050000000E+02 -1.3203716946E+01 -6.6655489601E-01
  2.5150000000E+02 -1.3203716946E+01 -3.8401639601E-01
  2.5250000000E+02 -1.3203716946E+01  9.6298413989E-02
  2.5350000000E+02 -1.3203716946E+01 -3.5463595601E-01
  2.5450000000E+02 -1.3203716946E+01 -1.0266211560E+00
  2.5550000000E+02 -1.3203716946E+01 -6.2216130601E-01
  2.5650000000E+02 -1.3203716946E+01  3.9604982399E-01
  2.5750000000E+02 -1.3203716946E+01 -3.5563057601E-01
  2.5850000000E+02 -1.3203716946E+01 -1.5460965560E+00
  2.5950000000E+02 -1.3203716946E+01 -7.0515395601E-01
  2.6050000000E+02 -1.3203716946E+01 -7.6914969601E-01
  2.6150000000E+02 -1.3203716946E+01 -2.4490300560E+00
  2.6250000000E+02 -1.3203716946E+01 -1.8401689560E+00
  2.6350000000E+02 -1.3203716946E+01 -2.6001662560E+00
  2.6450000000E+02 -1.3203716946E+01 -1.4440977560E+00
  2.6550000000E+02 -1.3203716946E+01 -2.6589056560E+00
  2.6650000000E+02 -1.3203716946E+01 -3.1797534560E+00
  2.6750000000E+02 -1.3203716946E+01 -1.5659580560E+00
  2.6850000000E+02 -1.3203716946E+01 -5.4437365601E-01
  2.6950000000E+02 -1.3203716946E+01 -1.4082972560E+00
  2.7050000000E+02 -1.3203716946E+01 -1.9815151560E+00
  2.7150000000E+02 -1.3203716946E+01 -1.4895823560E+00
  2.7250000000E+02 -1.3203716946E+01 -2.3732761560E+00
  2.7350000000E+02 -1.3203716946E+01 -1.0662942560E+00
  2.7450000000E+02 -1.3203716946E+01  3.0346009399E-01
  2.7550000000E+02 -1.3203716946E+01  3.8205650399E-01
  2.7650000000E+02 -1.3203716946E+01 -7.2634980601E-01
  2.7750000000E+02 -1.3203716946E+01 -1.3937854560E+00
  2.7850000000E+02 -1.3203716946E+01 -2.6807691560E+00
  2.7950000000E+02 -1.3203716946E+01  1.5457211399E-01
  2.8050000000E+02 -1.3203716946E+01  2.5449398399E-01
  2.8150000000E+02 -1.3203716946E+01  6.4501934399E-01
  2.8250000000E+02 -1.3203716946E+01  5.8670364399E-01
  2.8350000000E+02 -1.3203716946E+01  4.3959824399E-01
  2.8450000000E+02 -1.3203716946E+01  6.6992684399E-01
  2.8550000000E+02 -1.3203716946E+01  1.7281172440E+00
  2.8650000000E+02 -1.3203716946E+01  1.6203775440E+00
  2.8750000000E+02 -1.3203716946E+01  8.7908814399E-01
  2.8850000000E+02 -1.3203716946E+01  1.8349057440E+00
  2.8950000000E+02 -1.3203716946E+01  3.4207750440E+00
  2.9050000000E+02 -1.3203716946E+01  2.0699055440E+00
  2.9150000000E+02 -1.3203716946E+01  1.5213329399E-01
  2.9250000000E+02 -1.3203716946E+01 -1.1673800560E+00
  2.9350000000E+02 -1.3203716946E+01 -2.1688503560E+00
  2.9450000000E+02 -1.3203716946E+01  8.9022830399E-01
  2.9550000000E+02 -1.3203716946E+01  3.1592043440E+00
  2.9650000000E+02 -1.3203716946E+01  1.1051574440E+00
  2.9750000000E+02 -1.3203716946E+01 -8.5780921601E-01
  2.9850000000E+02 -1.3203716946E+01  2.5131333989E-02
  2.9950000000E+02 -1.3203716946E+01  7.3597354399E-01
  3.0050000000E+02 -1.3203716946E+01  1.6682402440E+00
  3.0150000000E+02 -1.3203716946E+01  6.7675390399E-01
  3.0250000000E+02 -1.3203716946E+01  1.5081332440E+00
  3.0350000000E+02 -1.3203716946E+01  2.1977943989E-02
  3.0450000000E+02 -1.3203716946E+01  2.4787798440E+00
  3.0550000000E+02 -1.3203716946E+01  4.1346195440E+00
  3.0650000000E+02 -1.3203716946E+01  5.9225722440E+00
  3.0750000000E+02 -1.3203716946E+01  6.5256465440E+00
  3.0850000000E+02 -1.3203716946E+01  7.2867155440E+00
  3.0950000000E+02 -1.3203716946E+01  3.3945110440E+00
  3.1050000000E+02 -1.3203716946E+01  3.3279665440E+00
  3.1150000000E+02 -1.3203716946E+01  5.9355915440E+00
  3.1250000000E+02 -1.3203716946E+01  2.4750758440E+00
  3.1350000000E+02 -1.3203716946E+01  1.2763930440E+00
  3.1450000000E+02 -1.3203716946E+01  1.2810568399E-01
  3.1550000000E+02 -1.3203716946E+01 -1.7173847560E+00
  3.1650000000E+02 -1.3203716946E+01 -6.0731381560E+00
  3.1750000000E+02 -1.3203716946E+01 -1.2825742560E+00
  3.1850000000E+02 -1.3203716946E+01 -6.1654171601E-01
  3.1950000000E+02 -1.3203716946E+01 -9.6772115601E-01
  3.2050000000E+02 -1.3203716946E+01 -1.0972684560E+00
  3.2150000000E+02 -1.3203716946E+01 -2.2708620601E-01
  3.2250000000E+02 -1.3203716946E+01 -9.5064740111E-03
  3.2350000000E+02 -1.3203716946E+01  5.2710284399E-01
  3.2450000000E+02 -1.3203716946E+01  2.2442551440E+00
  3.2550000000E+02 -1.3203716946E+01  2.6398938440E+00
  3.2650000000E+02 -1.3203716946E+01  5.0364409440E+00
  3.2750000000E+02 -1.3203716946E+01  8.3787615440E+00
  3.2850000000E+02 -1.3203716946E+01  6.1573045440E+00
  3.2950000000E+02 -1.3203716946E+01  7.9554875440E+00
  3.3050000000E+02 -1.3203716946E+01  1.5034166544E+01
  3.3150000000E+02 -1.3203716946E+01  1.5148368544E+01
  3.3250000000E+02 -1.3203716946E+01  6.4222555440E+00
  3.3350000000E+02 -1.3203716946E+01  2.3101163440E+00
  3.3450000000E+02 -1.3203716946E+01  4.6580000440E+00
  3.3550000000E+02 -1.3203716946E+01  7.4181791440E+00
  3.3650000000E+02 -1.3203716946E+01  1.3430100544E+01
  3.3750000000E+02 -1.3203716946E+01  8.5905965440E+00
  3.3850000000E+02 -1.3203716946E+01  2.9514358440E+00
  3.3950000000E+02 -1.3203716946E+01 -4.8271829601E-01
  3.4050000000E+02 -1.3203716946E+01 -1.4687496560E+00
  3.4150000000E+02 -1.3203716946E+01  6.6408104399E-01
  3.4250000000E+02 -1.3203716946E+01  1.4453084440E+00
  3.4350000000E+02 -1.3203716946E+01 -7.0842955601E-01
  3.4450000000E+02 -1.3203716946E+01 -6.8835175601E-01
  3.4550000000E+02 -1.3203716946E+01 -1.4691517456E+01
  3.4650000000E+02 -1.3203716946E+01 -9.9940874560E+00
  3.4750000000E+02 -1.3203716946E+01 -2.5956758560E+00
  3.4850000000E+02 -1.3203716946E+01 -9.0988765601E-01
  3.4950000000E+02 -1.3203716946E+01 -2.2313651560E+00
  3.5050000000E+02 -1.3203716946E+01 -2.5426210560E+00
  3.5150000000E+02 -1.3203716946E+01 -3.3119348560E+00
  3.5250000000E+02 -1.3203716946E+01 -3.6514994560E+00
  3.5350000000E+02 -1.3203716946E+01 -1.9854994560E+00
  3.5450000000E+02 -1.3203716946E+01 -1.5552350560E+00
  3.5550000000E+02 -1.3203716946E+01 -1.4206043560E+00
